date;Filière de production;Plage de puissance injection;Total
2018-08-09;F5 : Solaire;P2 : ]3 - 9] kW;1016866086
2018-08-09;F5 : Solaire;P3 : ]9 - 100] kW;3609737166
2018-08-09;F5 : Solaire;P4 : ]100 - 250] kW;2535669970
2018-08-09;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-09;F5 : Solaire;P6 : ]1000 - 12000] kW;8981323224
2018-08-09;F5 : Solaire;P7 : > 12000 kW;0
2018-08-09;F6 : Autres;P0 : Total toutes puissances;131430484
2018-08-09;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-09;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-09;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-09;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-09;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-09;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-09;F6 : Autres;P7 : > 12000 kW;0
2018-08-10;F0 : Total toutes filières;P0 : Total toutes puissances;124888552425
2018-08-10;F0 : Total toutes filières;P1 : ]0 - 3] kW;4031371111
2018-08-10;F0 : Total toutes filières;P2 : ]3 - 9] kW;2021036494
2018-08-10;F0 : Total toutes filières;P3 : ]9 - 100] kW;7348470058
2018-08-10;F0 : Total toutes filières;P4 : ]100 - 250] kW;6151590187
2018-08-10;F0 : Total toutes filières;P5 : ]250 - 1000] kW;4195318204
2018-08-10;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;91014328513
2018-08-10;F0 : Total toutes filières;P7 : > 12000 kW;10126437720
2018-08-10;F1 : Thermique non renouvelable;P0 : Total toutes puissances;256524078
2018-08-10;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-10;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-10;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-10;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-10;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-10;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;229652819
2018-08-10;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-10;F2 : Bioénergies;P0 : Total toutes puissances;15828844732
2018-08-10;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-10;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-10;F2 : Bioénergies;P3 : ]9 - 100] kW;72251840
2018-08-10;F2 : Bioénergies;P4 : ]100 - 250] kW;772278981
2018-08-10;F2 : Bioénergies;P5 : ]250 - 1000] kW;1247809651
2018-08-10;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11397540481
2018-08-10;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-10;F3 : Hydraulique;P0 : Total toutes puissances;8820354699
2018-08-10;F3 : Hydraulique;P1 : ]0 - 3] kW;481669552
2018-08-10;F3 : Hydraulique;P2 : ]3 - 9] kW;801963
2018-08-10;F3 : Hydraulique;P3 : ]9 - 100] kW;77842316
2018-08-10;F3 : Hydraulique;P4 : ]100 - 250] kW;250365838
2018-08-10;F3 : Hydraulique;P5 : ]250 - 1000] kW;1421025456
2018-08-10;F3 : Hydraulique;P6 : ]1000 - 12000] kW;5325216455
2018-08-10;F3 : Hydraulique;P7 : > 12000 kW;1265635817
2018-08-10;F4 : Eolien;P0 : Total toutes puissances;60671776527
2018-08-10;F4 : Eolien;P1 : ]0 - 3] kW;84607644
2018-08-10;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-10;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-10;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-10;F4 : Eolien;P5 : ]250 - 1000] kW;44904481
2018-08-10;F4 : Eolien;P6 : ]1000 - 12000] kW;53939097729
2018-08-10;F4 : Eolien;P7 : > 12000 kW;6598593149
2018-08-10;F5 : Solaire;P0 : Total toutes puissances;39242094694
2018-08-10;F5 : Solaire;P1 : ]0 - 3] kW;3237683217
2018-08-10;F5 : Solaire;P2 : ]3 - 9] kW;2020038952
2018-08-10;F5 : Solaire;P3 : ]9 - 100] kW;7197150907
2018-08-10;F5 : Solaire;P4 : ]100 - 250] kW;5125218164
2018-08-10;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-10;F5 : Solaire;P6 : ]1000 - 12000] kW;20097140601
2018-08-10;F5 : Solaire;P7 : > 12000 kW;0
2018-08-10;F6 : Autres;P0 : Total toutes puissances;30456944
2018-08-10;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-10;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-10;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-10;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-10;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-10;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-10;F6 : Autres;P7 : > 12000 kW;0
2018-08-11;F0 : Total toutes filières;P0 : Total toutes puissances;86553505612
2018-08-11;F0 : Total toutes filières;P1 : ]0 - 3] kW;4345235799
2018-08-11;F0 : Total toutes filières;P2 : ]3 - 9] kW;2243819466
2018-08-11;F0 : Total toutes filières;P3 : ]9 - 100] kW;8118536421
2018-08-11;F0 : Total toutes filières;P4 : ]100 - 250] kW;6683307705
2018-08-11;F0 : Total toutes filières;P5 : ]250 - 1000] kW;4177339051
2018-08-11;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;55930447454
2018-08-11;F0 : Total toutes filières;P7 : > 12000 kW;5054819574
2018-08-11;F1 : Thermique non renouvelable;P0 : Total toutes puissances;191722661
2018-08-11;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-11;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-11;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-11;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-11;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-11;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;172442646
2018-08-11;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-11;F2 : Bioénergies;P0 : Total toutes puissances;16085668403
2018-08-11;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-11;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-11;F2 : Bioénergies;P3 : ]9 - 100] kW;71597676
2018-08-11;F2 : Bioénergies;P4 : ]100 - 250] kW;780781818
2018-08-11;F2 : Bioénergies;P5 : ]250 - 1000] kW;1267975649
2018-08-11;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11626189315
2018-08-11;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-11;F3 : Hydraulique;P0 : Total toutes puissances;7624288174
2018-08-11;F3 : Hydraulique;P1 : ]0 - 3] kW;481201652
2018-08-11;F3 : Hydraulique;P2 : ]3 - 9] kW;801508
2018-08-11;F3 : Hydraulique;P3 : ]9 - 100] kW;75905340
2018-08-11;F3 : Hydraulique;P4 : ]100 - 250] kW;242453606
2018-08-11;F3 : Hydraulique;P5 : ]250 - 1000] kW;1294128295
2018-08-11;F3 : Hydraulique;P6 : ]1000 - 12000] kW;4787880636
2018-08-11;F3 : Hydraulique;P7 : > 12000 kW;739430149
2018-08-11;F4 : Eolien;P0 : Total toutes puissances;19887785026
2018-08-11;F4 : Eolien;P1 : ]0 - 3] kW;42590344
2018-08-11;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-11;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-11;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-11;F4 : Eolien;P5 : ]250 - 1000] kW;24713814
2018-08-11;F4 : Eolien;P6 : ]1000 - 12000] kW;17751077901
2018-08-11;F4 : Eolien;P7 : > 12000 kW;2076061646
2018-08-11;F5 : Solaire;P0 : Total toutes puissances;42718700462
2018-08-11;F5 : Solaire;P1 : ]0 - 3] kW;3594829291
2018-08-11;F5 : Solaire;P2 : ]3 - 9] kW;2242822336
2018-08-11;F5 : Solaire;P3 : ]9 - 100] kW;7970581085
2018-08-11;F5 : Solaire;P4 : ]100 - 250] kW;5657865250
2018-08-11;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-11;F5 : Solaire;P6 : ]1000 - 12000] kW;21575500635
2018-08-11;F5 : Solaire;P7 : > 12000 kW;0
2018-08-11;F6 : Autres;P0 : Total toutes puissances;14679452
2018-08-11;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-11;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-11;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-11;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-11;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-11;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-11;F6 : Autres;P7 : > 12000 kW;0
2018-08-12;F0 : Total toutes filières;P0 : Total toutes puissances;106884730840
2018-08-12;F0 : Total toutes filières;P1 : ]0 - 3] kW;4057575371
2018-08-12;F0 : Total toutes filières;P2 : ]3 - 9] kW;2087963281
2018-08-12;F0 : Total toutes filières;P3 : ]9 - 100] kW;7550416430
2018-08-12;F0 : Total toutes filières;P4 : ]100 - 250] kW;6271601633
2018-08-12;F0 : Total toutes filières;P5 : ]250 - 1000] kW;3856336619
2018-08-12;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;75392402360
2018-08-12;F0 : Total toutes filières;P7 : > 12000 kW;7668434996
2018-08-12;F1 : Thermique non renouvelable;P0 : Total toutes puissances;193618598
2018-08-12;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-12;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-12;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-12;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-12;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-12;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;172455819
2018-08-12;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-12;F2 : Bioénergies;P0 : Total toutes puissances;15237866400
2018-08-12;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-12;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-12;F2 : Bioénergies;P3 : ]9 - 100] kW;70067176
2018-08-12;F2 : Bioénergies;P4 : ]100 - 250] kW;774592649
2018-08-12;F2 : Bioénergies;P5 : ]250 - 1000] kW;1246557479
2018-08-12;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11021850312
2018-08-12;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-12;F3 : Hydraulique;P0 : Total toutes puissances;7257281989
2018-08-12;F3 : Hydraulique;P1 : ]0 - 3] kW;479841840
2018-08-12;F3 : Hydraulique;P2 : ]3 - 9] kW;798019
2018-08-12;F3 : Hydraulique;P3 : ]9 - 100] kW;76316500
2018-08-12;F3 : Hydraulique;P4 : ]100 - 250] kW;232659472
2018-08-12;F3 : Hydraulique;P5 : ]250 - 1000] kW;1154445903
2018-08-12;F3 : Hydraulique;P6 : ]1000 - 12000] kW;4563257373
2018-08-12;F3 : Hydraulique;P7 : > 12000 kW;752543647
2018-08-12;F4 : Eolien;P0 : Total toutes puissances;44521007859
2018-08-12;F4 : Eolien;P1 : ]0 - 3] kW;22892196
2018-08-12;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-12;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-12;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-12;F4 : Eolien;P5 : ]250 - 1000] kW;26628819
2018-08-12;F4 : Eolien;P6 : ]1000 - 12000] kW;39642917565
2018-08-12;F4 : Eolien;P7 : > 12000 kW;4829086652
2018-08-12;F5 : Solaire;P0 : Total toutes puissances;39581261848
2018-08-12;F5 : Solaire;P1 : ]0 - 3] kW;3345027266
2018-08-12;F5 : Solaire;P2 : ]3 - 9] kW;2086969676
2018-08-12;F5 : Solaire;P3 : ]9 - 100] kW;7403661036
2018-08-12;F5 : Solaire;P4 : ]100 - 250] kW;5261427639
2018-08-12;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-12;F5 : Solaire;P6 : ]1000 - 12000] kW;19974895004
2018-08-12;F5 : Solaire;P7 : > 12000 kW;0
2018-08-12;F6 : Autres;P0 : Total toutes puissances;53934196
2018-08-12;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-12;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-12;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-12;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-12;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-12;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-12;F6 : Autres;P7 : > 12000 kW;0
2018-08-13;F0 : Total toutes filières;P0 : Total toutes puissances;116236171024
2018-08-13;F0 : Total toutes filières;P1 : ]0 - 3] kW;2704813210
2018-08-13;F0 : Total toutes filières;P2 : ]3 - 9] kW;1232514324
2018-08-13;F0 : Total toutes filières;P3 : ]9 - 100] kW;4556243956
2018-08-13;F0 : Total toutes filières;P4 : ]100 - 250] kW;4154572538
2018-08-13;F0 : Total toutes filières;P5 : ]250 - 1000] kW;3545943472
2018-08-13;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;89054989323
2018-08-13;F0 : Total toutes filières;P7 : > 12000 kW;10987094046
2018-08-13;F1 : Thermique non renouvelable;P0 : Total toutes puissances;216115883
2018-08-13;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-13;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-13;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-13;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-13;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-13;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;180438481
2018-08-13;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-13;F2 : Bioénergies;P0 : Total toutes puissances;14469518398
2018-08-13;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-13;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-13;F2 : Bioénergies;P3 : ]9 - 100] kW;68920848
2018-08-13;F2 : Bioénergies;P4 : ]100 - 250] kW;766201480
2018-08-13;F2 : Bioénergies;P5 : ]250 - 1000] kW;1236726815
2018-08-13;F2 : Bioénergies;P6 : ]1000 - 12000] kW;10808794146
2018-08-13;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-13;F3 : Hydraulique;P0 : Total toutes puissances;7953255482
2018-08-13;F3 : Hydraulique;P1 : ]0 - 3] kW;506796824
2018-08-13;F3 : Hydraulique;P2 : ]3 - 9] kW;790501
2018-08-13;F3 : Hydraulique;P3 : ]9 - 100] kW;76014852
2018-08-13;F3 : Hydraulique;P4 : ]100 - 250] kW;238212890
2018-08-13;F3 : Hydraulique;P5 : ]250 - 1000] kW;1262792527
2018-08-13;F3 : Hydraulique;P6 : ]1000 - 12000] kW;4872633352
2018-08-13;F3 : Hydraulique;P7 : > 12000 kW;998035986
2018-08-13;F4 : Eolien;P0 : Total toutes puissances;68575940524
2018-08-13;F4 : Eolien;P1 : ]0 - 3] kW;93963800
2018-08-13;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-13;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-13;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-13;F4 : Eolien;P5 : ]250 - 1000] kW;28208148
2018-08-13;F4 : Eolien;P6 : ]1000 - 12000] kW;60116064063
2018-08-13;F4 : Eolien;P7 : > 12000 kW;8330729480
2018-08-13;F5 : Solaire;P0 : Total toutes puissances;24881497044
2018-08-13;F5 : Solaire;P1 : ]0 - 3] kW;1973891893
2018-08-13;F5 : Solaire;P2 : ]3 - 9] kW;1231527989
2018-08-13;F5 : Solaire;P3 : ]9 - 100] kW;4410222710
2018-08-13;F5 : Solaire;P4 : ]100 - 250] kW;3145692800
2018-08-13;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-13;F5 : Solaire;P6 : ]1000 - 12000] kW;13041110365
2018-08-13;F5 : Solaire;P7 : > 12000 kW;0
2018-08-13;F6 : Autres;P0 : Total toutes puissances;108752960
2018-08-13;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-13;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-13;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-13;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-13;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-13;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-13;F6 : Autres;P7 : > 12000 kW;0
2018-08-14;F0 : Total toutes filières;P0 : Total toutes puissances;94915741777
2018-08-14;F0 : Total toutes filières;P1 : ]0 - 3] kW;3341706766
2018-08-14;F0 : Total toutes filières;P2 : ]3 - 9] kW;1477812870
2018-08-14;F0 : Total toutes filières;P3 : ]9 - 100] kW;5445884179
2018-08-14;F0 : Total toutes filières;P4 : ]100 - 250] kW;4832852242
2018-08-14;F0 : Total toutes filières;P5 : ]250 - 1000] kW;4122127692
2018-08-14;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;69302201370
2018-08-14;F0 : Total toutes filières;P7 : > 12000 kW;6393156511
2018-08-14;F1 : Thermique non renouvelable;P0 : Total toutes puissances;209013935
2018-08-14;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-14;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-14;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-14;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-14;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-14;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;140521319
2018-08-14;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-14;F2 : Bioénergies;P0 : Total toutes puissances;15092696066
2018-08-14;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-14;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-14;F2 : Bioénergies;P3 : ]9 - 100] kW;71712060
2018-08-14;F2 : Bioénergies;P4 : ]100 - 250] kW;768557646
2018-08-14;F2 : Bioénergies;P5 : ]250 - 1000] kW;1289792316
2018-08-14;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11208055145
2018-08-14;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-14;F3 : Hydraulique;P0 : Total toutes puissances;8674798257
2018-08-14;F3 : Hydraulique;P1 : ]0 - 3] kW;537632464
2018-08-14;F3 : Hydraulique;P2 : ]3 - 9] kW;796458
2018-08-14;F3 : Hydraulique;P3 : ]9 - 100] kW;76681688
2018-08-14;F3 : Hydraulique;P4 : ]100 - 250] kW;267023857
2018-08-14;F3 : Hydraulique;P5 : ]250 - 1000] kW;1472023151
2018-08-14;F3 : Hydraulique;P6 : ]1000 - 12000] kW;5272797598
2018-08-14;F3 : Hydraulique;P7 : > 12000 kW;1043969649
2018-08-14;F4 : Eolien;P0 : Total toutes puissances;39095888693
2018-08-14;F4 : Eolien;P1 : ]0 - 3] kW;219971600
2018-08-14;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-14;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-14;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-14;F4 : Eolien;P5 : ]250 - 1000] kW;53370318
2018-08-14;F4 : Eolien;P6 : ]1000 - 12000] kW;35145560733
2018-08-14;F4 : Eolien;P7 : > 12000 kW;3668240982
2018-08-14;F5 : Solaire;P0 : Total toutes puissances;31769709839
2018-08-14;F5 : Solaire;P1 : ]0 - 3] kW;2366737528
2018-08-14;F5 : Solaire;P2 : ]3 - 9] kW;1476820596
2018-08-14;F5 : Solaire;P3 : ]9 - 100] kW;5296470207
2018-08-14;F5 : Solaire;P4 : ]100 - 250] kW;3794000369
2018-08-14;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-14;F5 : Solaire;P6 : ]1000 - 12000] kW;17449334662
2018-08-14;F5 : Solaire;P7 : > 12000 kW;0
2018-08-14;F6 : Autres;P0 : Total toutes puissances;35813824
2018-08-14;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-14;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-14;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-14;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-14;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-14;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-14;F6 : Autres;P7 : > 12000 kW;0
2018-08-15;F0 : Total toutes filières;P0 : Total toutes puissances;84684799860
2018-08-15;F0 : Total toutes filières;P1 : ]0 - 3] kW;4139934675
2018-08-15;F0 : Total toutes filières;P2 : ]3 - 9] kW;2057743064
2018-08-15;F0 : Total toutes filières;P3 : ]9 - 100] kW;7457954097
2018-08-15;F0 : Total toutes filières;P4 : ]100 - 250] kW;6229696390
2018-08-15;F0 : Total toutes filières;P5 : ]250 - 1000] kW;4190341685
2018-08-15;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;56060940163
2018-08-15;F0 : Total toutes filières;P7 : > 12000 kW;4548189646
2018-08-15;F1 : Thermique non renouvelable;P0 : Total toutes puissances;166755927
2018-08-15;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-15;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-15;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-15;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-15;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-15;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;125089490
2018-08-15;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-15;F2 : Bioénergies;P0 : Total toutes puissances;15852288233
2018-08-15;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-15;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-15;F2 : Bioénergies;P3 : ]9 - 100] kW;71788844
2018-08-15;F2 : Bioénergies;P4 : ]100 - 250] kW;779508315
2018-08-15;F2 : Bioénergies;P5 : ]250 - 1000] kW;1300544649
2018-08-15;F2 : Bioénergies;P6 : ]1000 - 12000] kW;11550609813
2018-08-15;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-15;F3 : Hydraulique;P0 : Total toutes puissances;7851958314
2018-08-15;F3 : Hydraulique;P1 : ]0 - 3] kW;513989416
2018-08-15;F3 : Hydraulique;P2 : ]3 - 9] kW;792159
2018-08-15;F3 : Hydraulique;P3 : ]9 - 100] kW;75828468
2018-08-15;F3 : Hydraulique;P4 : ]100 - 250] kW;253570458
2018-08-15;F3 : Hydraulique;P5 : ]250 - 1000] kW;1347077924
2018-08-15;F3 : Hydraulique;P6 : ]1000 - 12000] kW;4844069299
2018-08-15;F3 : Hydraulique;P7 : > 12000 kW;816074485
2018-08-15;F4 : Eolien;P0 : Total toutes puissances;20250207362
2018-08-15;F4 : Eolien;P1 : ]0 - 3] kW;122502104
2018-08-15;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-15;F4 : Eolien;P3 : ]9 - 100] kW;353280
2018-08-15;F4 : Eolien;P4 : ]100 - 250] kW;0
2018-08-15;F4 : Eolien;P5 : ]250 - 1000] kW;38040813
2018-08-15;F4 : Eolien;P6 : ]1000 - 12000] kW;18423578066
2018-08-15;F4 : Eolien;P7 : > 12000 kW;1671951313
2018-08-15;F5 : Solaire;P0 : Total toutes puissances;40521596897
2018-08-15;F5 : Solaire;P1 : ]0 - 3] kW;3296079618
2018-08-15;F5 : Solaire;P2 : ]3 - 9] kW;2056755109
2018-08-15;F5 : Solaire;P3 : ]9 - 100] kW;7309795487
2018-08-15;F5 : Solaire;P4 : ]100 - 250] kW;5193540749
2018-08-15;F5 : Solaire;P5 : ]250 - 1000] kW;0
2018-08-15;F5 : Solaire;P6 : ]1000 - 12000] kW;21086152761
2018-08-15;F5 : Solaire;P7 : > 12000 kW;0
2018-08-15;F6 : Autres;P0 : Total toutes puissances;6809780
2018-08-15;F6 : Autres;P1 : ]0 - 3] kW;0
2018-08-15;F6 : Autres;P2 : ]3 - 9] kW;0
2018-08-15;F6 : Autres;P3 : ]9 - 100] kW;0
2018-08-15;F6 : Autres;P4 : ]100 - 250] kW;0
2018-08-15;F6 : Autres;P5 : ]250 - 1000] kW;0
2018-08-15;F6 : Autres;P6 : ]1000 - 12000] kW;0
2018-08-15;F6 : Autres;P7 : > 12000 kW;0
2018-08-16;F0 : Total toutes filières;P0 : Total toutes puissances;87802268974
2018-08-16;F0 : Total toutes filières;P1 : ]0 - 3] kW;4060353398
2018-08-16;F0 : Total toutes filières;P2 : ]3 - 9] kW;2094609602
2018-08-16;F0 : Total toutes filières;P3 : ]9 - 100] kW;7583323092
2018-08-16;F0 : Total toutes filières;P4 : ]100 - 250] kW;6292889674
2018-08-16;F0 : Total toutes filières;P5 : ]250 - 1000] kW;3985921783
2018-08-16;F0 : Total toutes filières;P6 : ]1000 - 12000] kW;57703717112
2018-08-16;F0 : Total toutes filières;P7 : > 12000 kW;6081454179
2018-08-16;F1 : Thermique non renouvelable;P0 : Total toutes puissances;175676106
2018-08-16;F1 : Thermique non renouvelable;P1 : ]0 - 3] kW;0
2018-08-16;F1 : Thermique non renouvelable;P2 : ]3 - 9] kW;0
2018-08-16;F1 : Thermique non renouvelable;P3 : ]9 - 100] kW;0
2018-08-16;F1 : Thermique non renouvelable;P4 : ]100 - 250] kW;0
2018-08-16;F1 : Thermique non renouvelable;P5 : ]250 - 1000] kW;0
2018-08-16;F1 : Thermique non renouvelable;P6 : ]1000 - 12000] kW;158350149
2018-08-16;F1 : Thermique non renouvelable;P7 : > 12000 kW;0
2018-08-16;F2 : Bioénergies;P0 : Total toutes puissances;15234714561
2018-08-16;F2 : Bioénergies;P1 : ]0 - 3] kW;0
2018-08-16;F2 : Bioénergies;P2 : ]3 - 9] kW;0
2018-08-16;F2 : Bioénergies;P3 : ]9 - 100] kW;71655796
2018-08-16;F2 : Bioénergies;P4 : ]100 - 250] kW;768098979
2018-08-16;F2 : Bioénergies;P5 : ]250 - 1000] kW;1269280315
2018-08-16;F2 : Bioénergies;P6 : ]1000 - 12000] kW;10978072148
2018-08-16;F2 : Bioénergies;P7 : > 12000 kW;0
2018-08-16;F3 : Hydraulique;P0 : Total toutes puissances;7902840853
2018-08-16;F3 : Hydraulique;P1 : ]0 - 3] kW;480617144
2018-08-16;F3 : Hydraulique;P2 : ]3 - 9] kW;793404
2018-08-16;F3 : Hydraulique;P3 : ]9 - 100] kW;75460784
2018-08-16;F3 : Hydraulique;P4 : ]100 - 250] kW;237565413
2018-08-16;F3 : Hydraulique;P5 : ]250 - 1000] kW;1265676231
2018-08-16;F3 : Hydraulique;P6 : ]1000 - 12000] kW;4754428579
2018-08-16;F3 : Hydraulique;P7 : > 12000 kW;1090265651
2018-08-16;F4 : Eolien;P0 : Total toutes puissances;24985057193
2018-08-16;F4 : Eolien;P1 : ]0 - 3] kW;21093528
2018-08-16;F4 : Eolien;P2 : ]3 - 9] kW;0
2018-08-16;F4 : Eolien;P3 : ]9 - 100] kW;353280
